ArticleTitle,Question,Answer
Uruguay,Is Uruguay's warmest month June?,No
Uruguay,Is Uruguay's warmest month June?,No
Uruguay,What does a citizen use to propose changes to the Constitution?,Referendum
Uruguay,What does a citizen use to propose changes to the Constitution?,Plebiscite
Uruguay,Where is Uruguay's oldest church?,"San Carlos, Maldonado"
Uruguay,Where is Uruguay's oldest church?,"San Carlos, Maldonado"
Uruguay,What religions are found in Uruguay?,"Roman Catholic, Protestant, Jewish, and nonprofessing."
Uruguay,What religions are found in Uruguay?,"Roman Catholic, Protestant, Jewish"
Uruguay,What has Uruguay done to be competitive in agriculture?,"Labeling as ""Natural"" or ""Ecological"""
Uruguay,What has Uruguay done to be competitive in agriculture?,"Use low inputs of labour, technology, and capital, which results in lower yields but also opens the door for Uruguay to market its products as ""natural"" or ""ecological"""
Uruguay,What are the names of Uruguay's political parties?,Partido Colorado and Partido Blanco
Uruguay,What are the names of Uruguay's political parties?,Partido Blanco and Partido Colorado
Uruguay,Is Uruguay the smallest soverign nation in South America?,No
Uruguay,Is Uruguay the smallest soverign nation in South America?,No
Uruguay,What was founded by the Spanish in the early 18th century as a military stronghold?,Montevideo
Uruguay,What has many possible meanings?,(What?)
Uruguay,How do india and latin america relate?,Uruguay exports architectural services to India and Latin America
Uruguay,What did Uruguay win in 1828?,Its independence
Uruguay,Is Uruguay very common?,No?
Uruguay,Is The climate in Uruguay temperate?,Yes
Uruguay,Is the main sport in Uruguay football ?,Yes
Uruguay,"Is Uruguay 's oldest church in San Carlos , Maldonado ?",Yes
Uruguay,Is Uruguay a member of the Cairns Group of exporters of agricultural products ?,Yes
Uruguay,Is it widely considered the most secular nation in Latin America ?,Yes
Uruguay,"Is it the second smallest independent country in south america , larger only than suriname and the french overseas department of french guiana?",Yes
Uruguay,"Is it a constitutional democracy , where the president fulfills the roles of both head of state and head of government?",Yes
Vietnamese_language,Does Vietnamese have a comparatively large number of vowels?,Yes.
Vietnamese_language,Is Vietnamese the mother tongue of the Vietnamese people?,Yes
Vietnamese_language,Is Vietnamese the mother tongue of the Vietnamese people?,Yes.
Vietnamese_language,Is Vietnamese the official administrative language of Vietnam?,Yes
Vietnamese_language,Is Vietnamese the official administrative language of Vietnam?,Yes.
Vietnamese_language,Was Vietnamese influenced by Chinese?,Much vocabulary has been borrowed from Chinese.
Vietnamese_language,Was Vietnamese influenced by Chinese?,Yes.
Vietnamese_language,When did written Vietnamese become the official administrative language?,the 20th century
Vietnamese_language,When did written Vietnamese become the official administrative language?,Vietnamese became the official administrative language by the 20th century.
Vietnamese_language,Have consonant clusters been lost?,Yes
Vietnamese_language,Have consonant clusters been lost?,Yes.
Vietnamese_language,Is the Red River Delta traditionally poor?,"Not compared to Nghe An, Ha Tinh, or Quang Binh"
Vietnamese_language,Is the Red River Delta traditionally poor?,Yes.
Vietnamese_language,What kind of words have been borrowed from Chinese?,Words that denote abstract ideas in the same way European languages borrow form Latin and Greek.
Vietnamese_language,What kind of words have been borrowed from Chinese?,Vietnamese adopts words from Chinese which express abstract ideas.
Vietnamese_language,Is Vietnam independent from France?,Yes.
Vietnamese_language,Was Vietnamese formally written using the Chinese writing system?,"Yes, Vietnamese was *formerly* written using the Chinese writing system."
Vietnamese_language,Was Vietnamese formally written using the Chinese writing system?,NULL
Vietnamese_language,Does Vietnamese have a large number of vowels?,"Yes, Vietnamese has a comparatively large number of vowels."
Vietnamese_language,Does Vietnamese have a large number of vowels?,NULL
Vietnamese_language,Does Vietnamese have dipthongs?,NULL
Vietnamese_language,What are the three dialect regions of Vietnamese?,"The three regions are North, Central, and South."
Vietnamese_language,What are the three dialect regions of Vietnamese?,NULL
Vietnamese_language,When was the reunification of Vietnam?,The reunification of Vietnam occurred in 1975-76.
Vietnamese_language,When was the reunification of Vietnam?,NULL
Vietnamese_language,How many tones do Northern varieties have?,Northern Vietnamese has six tones.
Vietnamese_language,How many tones do Northern varieties have?,NULL
Vietnamese_language,Does Vietnamese borrow from Latin and Greek?,"No, Vietnamese does not borrow from Latin and Greek."
Vietnamese_language,Does Vietnamese borrow from Latin and Greek?,NULL
Vietnamese_language,Did Vietnamese come to predominate politically in 2nd century BC?,"No, Chinese came to predominate politically in the 2nd century B.C."
Vietnamese_language,Did Vietnamese come to predominate politically in 2nd century BC?,NULL
Vietnamese_language,Do more northern speakers speak the southern regional dialect than southern speakers speak the northern dialect?,More southern speakers speak the northern dialect than northerners speak the suthern dialect.
Vietnamese_language,Do more northern speakers speak the southern regional dialect than southern speakers speak the northern dialect?,NULL
Vincent_van_Gogh,What happened in 1860?,Vincent van Gogh attended the Zundert village school from 1860.
Vincent_van_Gogh,Who frequented the circle of the British-Australian artist John Peter Russell?,Van Gogh
Vincent_van_Gogh,Were the letters first annotated in 1913 by Theos widow Johanna van Gogh-Bonger?,yes
Vincent_van_Gogh,Was Kee seven years older than Van Gogh as well as had an eight-year-old son?,Yes.
Vincent_van_Gogh,"Did he suffer from anxiety and increasingly frequent bouts of mental illness throughout his life, and died largely unknown, at the age of 37, from a self-inflicted gunshot wound?",Yes.
Vincent_van_Gogh,"Appreciated during his lifetime, did his fame grow in the years after his death?",yes
Vincent_van_Gogh,"Is today, he widely regarded as one of history's greatest painters and an important contributor to the foundations of modern art?",Yes
Violin,Are violinists and fiddlers the same thing?,Yes
Violin,Are violinists and fiddlers the same thing?,Yes
Violin,Are violins a single size?,no
Violin,Are violins a single size?,No
Violin,Are violas and cellos in the same family of instruments as violins?,yes
Violin,Are violas and cellos in the same family of instruments as violins?,Yes
Violin,"Where does the word ""violin"" come from?","the Middle Latin word vitula, meaning ""stringed instrument"""
Violin,"Where does the word ""violin"" come from?",the Middle Latin word vitula
Violin,What is someone who makes violins called?,"a luthier, or simply a violin maker"
Violin,What is someone who makes violins called?,a luthier
Violin,How many strings does a violin usually have?,four
Violin,How many strings does a violin usually have?,4
Violin,What are violins made of?,different types of wood
Violin,What are violins made of?,"maple, ebony, sheep gut"
Violin,How long have people been making instruments like violins?,since ancient times
Violin,How long have people been making instruments like violins?,since 1555
Violin,Whate is the usual pitch range of a violin?,from G3 to C8
Violin,Whate is the usual pitch range of a violin?,from G3 to C8
Violin,Does a violin have four strings?,Yes
Violin,Does a violin have four strings?,Yes
Violin,Is the violin supported by the left shoulder?,Yes
Violin,Is the violin supported by the left shoulder?,Yes.
Violin,Is the violin shaped like an hourglass?,Yes
Violin,Is the violin shaped like an hourglass?,Yes.
Violin,What were strings first made out of?,Sheep Gut
Violin,What were strings first made out of?,Sheep gut.
Violin,What is a violin called informally?,Fiddle
Violin,What is a violin called informally?,A fiddle.
Violin,What does vitula mean?,Stringed Instrument
Violin,What does vitula mean?,Stringed instrument.
Violin,What is a person that makes or repairs violins called?,Luthier
Violin,What is a person that makes or repairs violins called?,"A luthier, or simply a violin maker."
Violin,"What does the ""voice"" of a violin depend upon?",Shape
Violin,"What does the ""voice"" of a violin depend upon?",Its shape.
Violin,Is the violin a percussion instrument?,Yes
Violin,What happened in 1980s?,The use of traditional (non-synthesized) orchestras declined.
Violin,Who features violinist Boyd Tinsley?,Dave Matthews Band features violinist Boyd Tinsley.
Violin,"Regarding this topic, what did Antonio Stradivari do?",Antonio Stradivari made violins.
Violin,When did Charles IX order Amati to construct 24 violins for him?,1560
Violin,Is a string first tuned to a standard pitch?,Yes.
Violin,Is each node at an integer division of the string?,Yes.
Violin,Is the tuning G-D-A-E used for most violin music?,Yes
Violin,"Is it the smallest and highest-pitched member of the violin family of string instruments, which also includes the viola and cello?","Yes, it is the smallest and highest-pitched member of the violin family of string instruments, which also includes the viola and cello."
Violin,"Is a violin sometimes informally called a fiddle, regardless of the type of music played on it?",Yes.
Violin,"Does the word ``violin'' come from the Middle Latin word vitula, meaning ``stringed instrument''?",Yes.
Woodrow_Wilson,Was Woodrow Wilson the thirtieth President of the United States?,no
Woodrow_Wilson,Was Woodrow Wilson the thirtieth President of the United States?,No
Woodrow_Wilson,Did Woodrow Wilson create the League of Nations?,yes
Woodrow_Wilson,Did Woodrow Wilson create the League of Nations?,Yes
Woodrow_Wilson,Did the U.S. join the League of Nations?,no
Woodrow_Wilson,Did the U.S. join the League of Nations?,No
Woodrow_Wilson,Where was the League of Nations created?,Paris
Woodrow_Wilson,Where was the League of Nations created?,Paris
Woodrow_Wilson,When was Woodrow Wilson born?,"December 28, 1856"
Woodrow_Wilson,When was Woodrow Wilson born?,"December 28, 1856"
Woodrow_Wilson,Who was President when Wilson finished Congressional Government?,Grover Cleveland
Woodrow_Wilson,Who was President when Wilson finished Congressional Government?,Grover Cleveland
Woodrow_Wilson,What field did Woodrow Wilson leave law practice to study?,history and political science
Woodrow_Wilson,What field did Woodrow Wilson leave law practice to study?,Government
Woodrow_Wilson,What caused Wilson to ask Congress to declare war on the Central Powers?,German began unrestricted submarine warfare
Woodrow_Wilson,What caused Wilson to ask Congress to declare war on the Central Powers?,World War I
Woodrow_Wilson,What was more damaging than moving students into colleges?,His confrontation with Andrew Fleming West
Woodrow_Wilson,Was Wilson a member of the Phi Kappa Psi fraternity?,yes
